AQI.Value,AQI.Category,CO.AQI.Value,CO.AQI.Category,Ozone.AQI.Value,Ozone.AQI.Category,NO2.AQI.Value,NO2.AQI.Category,PM2.5.AQI.Value,PM2.5.AQI.Category
65,2,1,1,27,1,11,1,65,2
119,3,1,1,37,1,0,1,119,3
31,1,1,1,30,1,1,1,31,1
92,2,2,1,21,1,5,1,92,2
158,4,2,1,48,1,3,1,158,4
90,2,2,1,12,1,17,1,90,2
21,1,1,1,11,1,0,1,21,1
45,1,1,1,45,1,0,1,28,1
71,2,1,1,28,1,3,1,71,2
39,1,1,1,39,1,0,1,9,1
24,1,1,1,22,1,0,1,24,1
56,2,1,1,34,1,1,1,56,2
59,2,1,1,28,1,0,1,59,2
55,2,1,1,26,1,1,1,55,2
53,2,1,1,34,1,3,1,53,2
27,1,0,1,27,1,0,1,18,1
31,1,1,1,31,1,3,1,16,1
55,2,1,1,30,1,5,1,55,2
52,2,2,1,27,1,10,1,52,2
51,2,2,1,7,1,5,1,51,2
38,1,0,1,35,1,0,1,38,1
153,4,1,1,38,1,0,1,153,4
105,3,1,1,20,1,3,1,105,3
34,1,1,1,34,1,3,1,20,1
72,2,1,1,36,1,3,1,72,2
62,2,1,1,30,1,7,1,62,2
168,4,3,1,7,1,9,1,168,4
70,2,2,1,20,1,19,1,70,2
56,2,1,1,39,1,1,1,56,2
75,2,1,1,42,1,2,1,75,2
35,1,1,1,14,1,0,1,35,1
39,1,0,1,13,1,4,1,39,1
56,2,1,1,10,1,3,1,56,2
43,1,1,1,43,1,0,1,26,1
42,1,1,1,42,1,1,1,28,1
59,2,1,1,19,1,5,1,59,2
104,3,2,1,9,1,12,1,104,3
37,1,1,1,37,1,1,1,34,1
32,1,1,1,32,1,2,1,20,1
177,4,1,1,43,1,0,1,177,4
35,1,1,1,26,1,4,1,35,1
45,1,1,1,45,1,2,1,37,1
35,1,1,1,25,1,1,1,35,1
35,1,1,1,29,1,5,1,35,1
31,1,0,1,31,1,0,1,15,1
44,1,1,1,42,1,0,1,44,1
66,2,2,1,21,1,15,1,66,2
185,4,4,1,185,4,5,1,154,4
52,2,2,1,45,1,4,1,52,2
500,6,2,1,116,3,1,1,471,6
51,2,2,1,24,1,1,1,51,2
122,3,1,1,30,1,0,1,122,3
58,2,1,1,33,1,0,1,58,2
153,4,1,1,52,2,0,1,153,4
47,1,1,1,47,1,1,1,47,1
50,1,1,1,38,1,0,1,50,1
63,2,1,1,12,1,0,1,63,2
51,2,1,1,30,1,9,1,51,2
38,1,1,1,28,1,5,1,38,1
219,5,1,1,49,1,0,1,219,5
198,4,3,1,198,4,1,1,135,3
30,1,1,1,30,1,3,1,27,1
64,2,1,1,45,1,6,1,64,2
61,2,0,1,25,1,0,1,61,2
98,2,4,1,9,1,8,1,98,2
97,2,1,1,25,1,0,1,97,2
156,4,1,1,46,1,0,1,156,4
25,1,0,1,11,1,2,1,25,1
23,1,0,1,11,1,1,1,23,1
75,2,2,1,24,1,1,1,75,2
27,1,1,1,22,1,0,1,27,1
30,1,1,1,30,1,0,1,14,1
73,2,3,1,21,1,2,1,73,2
35,1,1,1,20,1,0,1,35,1
67,2,1,1,29,1,6,1,67,2
99,2,13,1,20,1,9,1,99,2
29,1,0,1,29,1,1,1,29,1
87,2,1,1,65,2,0,1,87,2
115,3,3,1,36,1,5,1,115,3
21,1,1,1,13,1,0,1,21,1
29,1,0,1,13,1,0,1,29,1
72,2,1,1,47,1,0,1,72,2
67,2,2,1,48,1,1,1,67,2
97,2,3,1,34,1,6,1,97,2
100,3,1,1,36,1,0,1,100,3
66,2,1,1,36,1,2,1,66,2
97,2,5,1,1,1,13,1,97,2
23,1,0,1,13,1,0,1,23,1
28,1,0,1,28,1,0,1,24,1
53,2,1,1,17,1,14,1,53,2
20,1,0,1,20,1,0,1,9,1
61,2,1,1,23,1,0,1,61,2
36,1,1,1,36,1,7,1,24,1
69,2,1,1,24,1,1,1,69,2
55,2,1,1,35,1,3,1,55,2
67,2,2,1,20,1,17,1,67,2
69,2,1,1,39,1,2,1,69,2
77,2,1,1,39,1,3,1,77,2
89,2,1,1,44,1,1,1,89,2
38,1,1,1,25,1,0,1,38,1
71,2,1,1,38,1,1,1,71,2
31,1,1,1,27,1,1,1,31,1
21,1,1,1,16,1,1,1,21,1
54,2,1,1,35,1,5,1,54,2
175,4,7,1,54,2,2,1,175,4
153,4,3,1,85,2,1,1,153,4
52,2,1,1,14,1,0,1,52,2
63,2,1,1,35,1,3,1,63,2
59,2,0,1,30,1,0,1,59,2
150,4,1,1,38,1,0,1,150,4
153,4,0,1,36,1,0,1,153,4
64,2,1,1,47,1,1,1,64,2
43,1,1,1,23,1,5,1,43,1
33,1,1,1,18,1,0,1,33,1
45,1,1,1,45,1,0,1,42,1
37,1,1,1,37,1,1,1,24,1
45,1,0,1,31,1,0,1,45,1
53,2,1,1,28,1,6,1,53,2
202,5,3,1,202,5,2,1,104,3
41,1,1,1,28,1,0,1,41,1
142,3,1,1,40,1,0,1,142,3
31,1,1,1,28,1,2,1,31,1
71,2,1,1,33,1,2,1,71,2
73,2,1,1,17,1,16,1,73,2
38,1,1,1,21,1,0,1,38,1
41,1,1,1,41,1,0,1,28,1
45,1,1,1,45,1,1,1,18,1
36,1,1,1,36,1,1,1,19,1
112,3,1,1,29,1,0,1,112,3
69,2,1,1,19,1,4,1,69,2
71,2,2,1,31,1,7,1,71,2
52,2,1,1,25,1,1,1,52,2
26,1,1,1,22,1,5,1,26,1
55,2,1,1,23,1,0,1,55,2
57,2,1,1,46,1,1,1,57,2
39,1,0,1,20,1,1,1,39,1
56,2,1,1,11,1,3,1,56,2
103,3,1,1,42,1,0,1,103,3
178,4,2,1,103,3,3,1,178,4
44,1,1,1,18,1,0,1,44,1
36,1,1,1,36,1,4,1,18,1
124,3,3,1,124,3,1,1,122,3
43,1,1,1,43,1,0,1,14,1
32,1,1,1,32,1,2,1,29,1
224,5,1,1,24,1,0,1,224,5
100,3,3,1,12,1,1,1,100,3
52,2,2,1,32,1,9,1,52,2
29,1,1,1,29,1,3,1,15,1
67,2,2,1,29,1,10,1,67,2
75,2,1,1,33,1,6,1,75,2
22,1,0,1,16,1,0,1,22,1
54,2,1,1,33,1,9,1,54,2
30,1,1,1,30,1,2,1,16,1
46,1,1,1,26,1,0,1,46,1
80,2,1,1,35,1,2,1,80,2
15,1,0,1,15,1,0,1,13,1
48,1,1,1,11,1,1,1,48,1
57,2,1,1,36,1,3,1,57,2
50,1,1,1,26,1,7,1,50,1
40,1,0,1,40,1,0,1,20,1
94,2,1,1,51,2,1,1,94,2
79,2,1,1,54,2,0,1,79,2
70,2,1,1,70,2,0,1,53,2
52,2,1,1,42,1,0,1,52,2
102,3,2,1,28,1,5,1,102,3
58,2,1,1,58,2,0,1,50,1
51,2,1,1,37,1,1,1,51,2
30,1,1,1,19,1,0,1,30,1
47,1,1,1,39,1,1,1,47,1
54,2,1,1,39,1,0,1,54,2
64,2,2,1,36,1,0,1,64,2
52,2,1,1,34,1,2,1,52,2
50,1,1,1,18,1,2,1,50,1
45,1,1,1,45,1,0,1,32,1
40,1,1,1,40,1,0,1,14,1
135,3,8,1,47,1,1,1,135,3
75,2,1,1,22,1,18,1,75,2
75,2,2,1,9,1,4,1,75,2
41,1,1,1,14,1,0,1,41,1
242,5,2,1,32,1,6,1,242,5
83,2,1,1,32,1,3,1,83,2
59,2,2,1,21,1,4,1,59,2
51,2,1,1,35,1,0,1,51,2
70,2,0,1,22,1,0,1,70,2
76,2,2,1,24,1,1,1,76,2
60,2,1,1,51,2,0,1,60,2
33,1,0,1,33,1,0,1,26,1
47,1,1,1,46,1,1,1,47,1
42,1,1,1,40,1,0,1,42,1
54,2,1,1,47,1,0,1,54,2
56,2,1,1,26,1,0,1,56,2
85,2,3,1,3,1,6,1,85,2
58,2,1,1,49,1,0,1,58,2
45,1,1,1,45,1,0,1,12,1
40,1,1,1,40,1,0,1,36,1
51,2,1,1,43,1,0,1,51,2
88,2,2,1,13,1,13,1,88,2
36,1,1,1,36,1,1,1,6,1
19,1,0,1,19,1,0,1,13,1
78,2,2,1,37,1,0,1,78,2
19,1,0,1,19,1,0,1,17,1
60,2,1,1,35,1,2,1,60,2
74,2,1,1,22,1,3,1,74,2
139,3,1,1,139,3,1,1,67,2
24,1,0,1,24,1,0,1,23,1
67,2,1,1,21,1,1,1,67,2
22,1,0,1,22,1,0,1,19,1
62,2,1,1,13,1,3,1,62,2
106,3,1,1,38,1,0,1,106,3
172,4,3,1,120,3,4,1,172,4
69,2,1,1,26,1,4,1,69,2
37,1,1,1,37,1,1,1,28,1
166,4,5,1,18,1,10,1,166,4
70,2,1,1,18,1,0,1,70,2
54,2,1,1,46,1,0,1,54,2
182,4,1,1,34,1,0,1,182,4
56,2,2,1,50,1,3,1,56,2
52,2,1,1,43,1,3,1,52,2
55,2,1,1,24,1,1,1,55,2
70,2,3,1,12,1,2,1,70,2
29,1,1,1,29,1,0,1,9,1
71,2,1,1,40,1,1,1,71,2
72,2,1,1,41,1,2,1,72,2
82,2,2,1,9,1,11,1,82,2
50,1,1,1,32,1,1,1,50,1
69,2,2,1,19,1,16,1,69,2
64,2,2,1,12,1,20,1,64,2
41,1,1,1,41,1,0,1,11,1
43,1,1,1,37,1,0,1,43,1
58,2,1,1,52,2,0,1,58,2
87,2,1,1,66,2,0,1,87,2
161,4,3,1,4,1,24,1,161,4
51,2,1,1,51,2,0,1,38,1
45,1,1,1,26,1,2,1,45,1
75,2,1,1,36,1,2,1,75,2
48,1,1,1,29,1,10,1,48,1
129,3,2,1,40,1,2,1,129,3
40,1,1,1,38,1,1,1,40,1
67,2,1,1,47,1,1,1,67,2
51,2,1,1,30,1,0,1,51,2
20,1,0,1,20,1,0,1,18,1
48,1,1,1,48,1,0,1,34,1
136,3,1,1,26,1,0,1,136,3
66,2,1,1,66,2,1,1,23,1
56,2,1,1,47,1,1,1,56,2
44,1,1,1,44,1,0,1,43,1
42,1,1,1,42,1,0,1,36,1
53,2,1,1,39,1,4,1,53,2
82,2,2,1,4,1,3,1,82,2
55,2,1,1,47,1,3,1,55,2
52,2,1,1,47,1,0,1,52,2
153,4,6,1,61,2,16,1,153,4
64,2,1,1,60,2,0,1,64,2
45,1,1,1,45,1,4,1,32,1
102,3,1,1,59,2,0,1,102,3
78,2,2,1,44,1,1,1,78,2
44,1,1,1,32,1,3,1,44,1
34,1,0,1,34,1,0,1,14,1
165,4,5,1,144,3,3,1,165,4
29,1,1,1,29,1,4,1,28,1
48,1,1,1,29,1,9,1,48,1
19,1,0,1,19,1,0,1,8,1
97,2,0,1,26,1,0,1,97,2
185,4,1,1,35,1,0,1,185,4
39,1,1,1,39,1,1,1,28,1
86,2,1,1,25,1,4,1,86,2
42,1,1,1,14,1,1,1,42,1
88,2,3,1,4,1,7,1,88,2
24,1,0,1,20,1,1,1,24,1
53,2,1,1,13,1,10,1,53,2
74,2,1,1,41,1,0,1,74,2
38,1,1,1,38,1,0,1,11,1
115,3,3,1,11,1,30,1,115,3
48,1,1,1,33,1,6,1,48,1
77,2,1,1,39,1,0,1,77,2
54,2,1,1,9,1,1,1,54,2
43,1,1,1,43,1,2,1,42,1
64,2,1,1,57,2,0,1,64,2
64,2,1,1,23,1,1,1,64,2
101,3,1,1,51,2,1,1,101,3
57,2,1,1,2,1,18,1,57,2
156,4,4,1,32,1,23,1,156,4
39,1,1,1,30,1,1,1,39,1
42,1,1,1,20,1,0,1,42,1
42,1,1,1,42,1,0,1,27,1
93,2,2,1,31,1,2,1,93,2
71,2,1,1,35,1,5,1,71,2
94,2,2,1,9,1,14,1,94,2
72,2,2,1,34,1,1,1,72,2
78,2,1,1,24,1,3,1,78,2
152,4,4,1,50,1,5,1,152,4
167,4,2,1,106,3,1,1,167,4
77,2,1,1,77,2,1,1,43,1
62,2,1,1,16,1,4,1,62,2
63,2,1,1,54,2,0,1,63,2
107,3,2,1,15,1,2,1,107,3
257,5,16,1,4,1,47,1,257,5
92,2,3,1,38,1,3,1,92,2
46,1,1,1,20,1,1,1,46,1
36,1,1,1,36,1,0,1,13,1
46,1,1,1,37,1,1,1,46,1
41,1,0,1,41,1,0,1,30,1
52,2,1,1,37,1,2,1,52,2
34,1,1,1,29,1,1,1,34,1
66,2,1,1,9,1,15,1,66,2
48,1,1,1,24,1,3,1,48,1
24,1,0,1,19,1,0,1,24,1
47,1,1,1,40,1,0,1,47,1
63,2,1,1,20,1,0,1,63,2
75,2,1,1,66,2,0,1,75,2
64,2,1,1,64,2,0,1,64,2
40,1,1,1,40,1,0,1,30,1
157,4,5,1,54,2,21,1,157,4
41,1,1,1,25,1,0,1,41,1
48,1,1,1,47,1,1,1,48,1
74,2,1,1,47,1,0,1,74,2
120,3,4,1,29,1,11,1,120,3
114,3,3,1,53,2,2,1,114,3
123,3,2,1,29,1,5,1,123,3
39,1,1,1,39,1,0,1,21,1
35,1,1,1,23,1,0,1,35,1
116,3,2,1,23,1,4,1,116,3
96,2,2,1,16,1,4,1,96,2
249,5,11,1,10,1,49,1,249,5
58,2,1,1,46,1,0,1,58,2
42,1,1,1,16,1,4,1,42,1
40,1,1,1,40,1,0,1,22,1
40,1,1,1,40,1,0,1,12,1
115,3,1,1,39,1,0,1,115,3
58,2,1,1,18,1,0,1,58,2
25,1,1,1,20,1,2,1,25,1
17,1,0,1,17,1,0,1,5,1
227,5,1,1,48,1,0,1,227,5
129,3,2,1,129,3,1,1,92,2
39,1,1,1,21,1,4,1,39,1
61,2,2,1,28,1,16,1,61,2
38,1,1,1,38,1,2,1,15,1
28,1,1,1,21,1,3,1,28,1
34,1,1,1,29,1,1,1,34,1
33,1,0,1,33,1,3,1,33,1
183,4,2,1,136,3,1,1,183,4
32,1,1,1,32,1,1,1,30,1
39,1,0,1,33,1,1,1,39,1
39,1,0,1,32,1,1,1,39,1
48,1,1,1,48,1,1,1,24,1
181,4,3,1,155,4,1,1,181,4
107,3,4,1,9,1,2,1,107,3
38,1,1,1,38,1,0,1,18,1
53,2,1,1,16,1,2,1,53,2
31,1,0,1,29,1,1,1,31,1
19,1,1,1,19,1,0,1,18,1
237,5,13,1,3,1,7,1,237,5
69,2,3,1,14,1,18,1,69,2
50,1,0,1,25,1,0,1,50,1
56,2,1,1,25,1,14,1,56,2
53,2,1,1,28,1,9,1,53,2
52,2,1,1,32,1,0,1,52,2
42,1,1,1,42,1,1,1,36,1
74,2,2,1,3,1,9,1,74,2
35,1,0,1,24,1,3,1,35,1
21,1,0,1,14,1,0,1,21,1
187,4,2,1,112,3,1,1,187,4
31,1,0,1,31,1,2,1,29,1
30,1,0,1,29,1,1,1,30,1
33,1,0,1,33,1,1,1,32,1
39,1,1,1,33,1,0,1,39,1
71,2,2,1,20,1,5,1,71,2
69,2,2,1,45,1,3,1,69,2
124,3,5,1,13,1,1,1,124,3
200,4,11,1,16,1,7,1,200,4
217,5,4,1,99,2,4,1,217,5
205,5,4,1,96,2,4,1,205,5
96,2,3,1,7,1,11,1,96,2
24,1,0,1,24,1,0,1,11,1
166,4,1,1,39,1,0,1,166,4
22,1,0,1,22,1,0,1,18,1
20,1,0,1,20,1,0,1,13,1
70,2,1,1,8,1,17,1,70,2
75,2,1,1,30,1,2,1,75,2
65,2,1,1,34,1,1,1,65,2
40,1,0,1,23,1,0,1,40,1
38,1,1,1,38,1,0,1,28,1
164,4,1,1,42,1,0,1,164,4
50,1,1,1,50,1,0,1,18,1
199,4,3,1,96,2,3,1,199,4
32,1,0,1,22,1,0,1,32,1
190,4,3,1,187,4,3,1,190,4
47,1,1,1,47,1,1,1,33,1
84,2,5,1,10,1,4,1,84,2
154,4,3,1,148,3,0,1,154,4
91,2,3,1,28,1,18,1,91,2
30,1,1,1,30,1,0,1,7,1
64,2,1,1,31,1,0,1,64,2
107,3,2,1,25,1,3,1,107,3
38,1,1,1,29,1,1,1,38,1
48,1,1,1,6,1,0,1,48,1
43,1,1,1,43,1,1,1,16,1
41,1,1,1,31,1,8,1,41,1
51,2,1,1,26,1,3,1,51,2
74,2,1,1,24,1,2,1,74,2
56,2,1,1,13,1,12,1,56,2
35,1,1,1,13,1,0,1,35,1
34,1,0,1,21,1,0,1,34,1
19,1,1,1,6,1,1,1,19,1
48,1,1,1,48,1,1,1,41,1
29,1,0,1,29,1,1,1,25,1
500,6,2,1,140,3,3,1,442,6
255,5,4,1,205,5,3,1,255,5
264,5,1,1,38,1,1,1,264,5
137,3,1,1,69,2,1,1,137,3
47,1,1,1,47,1,0,1,10,1
39,1,1,1,36,1,1,1,39,1
28,1,1,1,28,1,0,1,18,1
104,3,2,1,58,2,0,1,104,3
31,1,1,1,31,1,1,1,15,1
149,3,0,1,30,1,0,1,149,3
81,2,1,1,20,1,8,1,81,2
39,1,1,1,39,1,2,1,35,1
51,2,1,1,37,1,2,1,51,2
20,1,0,1,12,1,0,1,20,1
106,3,4,1,4,1,14,1,106,3
48,1,1,1,12,1,3,1,48,1
109,3,2,1,109,3,3,1,93,2
46,1,1,1,46,1,0,1,30,1
50,1,1,1,32,1,5,1,50,1
50,1,1,1,20,1,5,1,50,1
51,2,1,1,28,1,0,1,51,2
150,4,1,1,81,2,3,1,150,4
42,1,1,1,42,1,0,1,32,1
21,1,1,1,2,1,0,1,21,1
140,3,3,1,138,3,7,1,140,3
45,1,1,1,45,1,0,1,24,1
143,3,1,1,32,1,0,1,143,3
94,2,0,1,26,1,0,1,94,2
53,2,1,1,24,1,0,1,53,2
129,3,1,1,35,1,0,1,129,3
35,1,1,1,35,1,4,1,33,1
126,3,2,1,126,3,2,1,100,3
68,2,1,1,40,1,1,1,68,2
15,1,0,1,15,1,0,1,12,1
41,1,1,1,41,1,2,1,18,1
30,1,1,1,28,1,1,1,30,1
84,2,2,1,5,1,9,1,84,2
45,1,1,1,45,1,0,1,15,1
30,1,0,1,21,1,0,1,30,1
38,1,0,1,38,1,0,1,29,1
54,2,1,1,30,1,2,1,54,2
184,4,6,1,184,4,13,1,163,4
323,6,1,1,54,2,0,1,268,5
59,2,1,1,16,1,0,1,59,2
222,5,2,1,107,3,1,1,222,5
44,1,0,1,20,1,0,1,44,1
37,1,1,1,24,1,2,1,37,1
55,2,1,1,11,1,11,1,55,2
52,2,1,1,36,1,0,1,52,2
72,2,1,1,39,1,0,1,72,2
39,1,1,1,10,1,2,1,39,1
101,3,2,1,15,1,2,1,101,3
55,2,1,1,13,1,4,1,55,2
45,1,1,1,45,1,0,1,32,1
34,1,1,1,34,1,3,1,26,1
48,1,1,1,16,1,8,1,48,1
46,1,1,1,26,1,0,1,46,1
51,2,1,1,17,1,11,1,51,2
55,2,1,1,13,1,3,1,55,2
29,1,1,1,29,1,0,1,8,1
35,1,1,1,35,1,1,1,31,1
23,1,0,1,16,1,0,1,23,1
36,1,1,1,26,1,5,1,36,1
68,2,1,1,22,1,4,1,68,2
69,2,3,1,43,1,3,1,69,2
61,2,1,1,31,1,2,1,61,2
141,3,3,1,141,3,5,1,136,3
35,1,1,1,35,1,0,1,15,1
39,1,1,1,28,1,1,1,39,1
34,1,1,1,34,1,0,1,22,1
37,1,1,1,37,1,0,1,29,1
77,2,1,1,21,1,0,1,77,2
54,2,1,1,46,1,3,1,54,2
36,1,0,1,29,1,1,1,36,1
52,2,1,1,28,1,1,1,52,2
62,2,1,1,28,1,2,1,62,2
28,1,0,1,28,1,3,1,24,1
37,1,1,1,15,1,10,1,37,1
33,1,1,1,33,1,2,1,29,1
150,4,3,1,133,3,9,1,150,4
41,1,1,1,23,1,2,1,41,1
66,2,2,1,1,1,6,1,66,2
33,1,0,1,33,1,2,1,11,1
14,1,1,1,12,1,0,1,14,1
35,1,1,1,35,1,1,1,27,1
72,2,0,1,26,1,0,1,72,2
63,2,1,1,9,1,4,1,63,2
52,2,1,1,11,1,3,1,52,2
43,1,0,1,14,1,3,1,43,1
41,1,1,1,10,1,0,1,41,1
120,3,1,1,13,1,0,1,120,3
52,2,1,1,28,1,8,1,52,2
88,2,0,1,44,1,0,1,88,2
38,1,1,1,38,1,1,1,21,1
66,2,1,1,40,1,1,1,66,2
68,2,1,1,36,1,2,1,68,2
103,3,1,1,39,1,1,1,103,3
35,1,1,1,35,1,1,1,21,1
39,1,1,1,39,1,0,1,8,1
30,1,1,1,9,1,1,1,30,1
50,1,1,1,26,1,11,1,50,1
21,1,0,1,21,1,0,1,7,1
69,2,2,1,8,1,6,1,69,2
35,1,1,1,35,1,1,1,31,1
29,1,1,1,13,1,1,1,29,1
22,1,0,1,22,1,0,1,4,1
40,1,1,1,9,1,1,1,40,1
35,1,1,1,34,1,4,1,35,1
88,2,2,1,10,1,20,1,88,2
154,4,4,1,0,1,14,1,154,4
85,2,0,1,26,1,0,1,85,2
29,1,1,1,2,1,2,1,29,1
43,1,1,1,43,1,5,1,43,1
56,2,1,1,35,1,2,1,56,2
62,2,1,1,44,1,1,1,62,2
35,1,1,1,26,1,0,1,35,1
36,1,0,1,33,1,1,1,36,1
14,1,1,1,5,1,0,1,14,1
24,1,2,1,7,1,0,1,24,1
94,2,1,1,25,1,3,1,94,2
34,1,1,1,34,1,0,1,5,1
34,1,0,1,33,1,1,1,34,1
44,1,1,1,21,1,12,1,44,1
54,2,0,1,36,1,2,1,54,2
150,4,3,1,150,4,2,1,96,2
47,1,1,1,31,1,1,1,47,1
39,1,1,1,37,1,1,1,39,1
45,1,1,1,39,1,1,1,45,1
136,3,2,1,136,3,2,1,81,2
207,5,5,1,207,5,6,1,156,4
120,3,2,1,120,3,1,1,81,2
84,2,2,1,2,1,7,1,84,2
59,2,1,1,21,1,5,1,59,2
159,4,4,1,127,3,1,1,159,4
69,2,2,1,20,1,1,1,69,2
31,1,1,1,15,1,3,1,31,1
68,2,1,1,35,1,2,1,68,2
79,2,1,1,27,1,3,1,79,2
31,1,0,1,31,1,0,1,30,1
69,2,1,1,37,1,1,1,69,2
41,1,1,1,15,1,3,1,41,1
62,2,1,1,34,1,0,1,62,2
36,1,0,1,33,1,1,1,36,1
63,2,1,1,29,1,2,1,63,2
52,2,1,1,22,1,2,1,52,2
139,3,1,1,25,1,1,1,139,3
31,1,1,1,23,1,4,1,31,1
49,1,1,1,20,1,10,1,49,1
275,5,15,1,8,1,20,1,275,5
34,1,0,1,34,1,1,1,34,1
60,2,1,1,19,1,0,1,60,2
181,4,7,1,8,1,19,1,181,4
47,1,2,1,21,1,6,1,47,1
42,1,1,1,42,1,0,1,28,1
73,2,0,1,24,1,0,1,73,2
36,1,1,1,36,1,1,1,28,1
95,2,1,1,43,1,0,1,95,2
80,2,1,1,42,1,2,1,80,2
95,2,3,1,5,1,15,1,95,2
39,1,1,1,11,1,0,1,39,1
57,2,2,1,20,1,8,1,57,2
66,2,2,1,28,1,8,1,66,2
52,2,1,1,36,1,4,1,52,2
55,2,1,1,43,1,2,1,55,2
67,2,1,1,37,1,0,1,67,2
54,2,1,1,32,1,5,1,54,2
153,4,4,1,98,2,6,1,153,4
78,2,3,1,10,1,22,1,78,2
64,2,1,1,28,1,6,1,64,2
43,1,1,1,43,1,0,1,23,1
70,2,2,1,28,1,5,1,70,2
54,2,1,1,40,1,1,1,54,2
106,3,1,1,25,1,0,1,106,3
164,4,1,1,31,1,0,1,164,4
29,1,0,1,29,1,1,1,15,1
32,1,1,1,32,1,4,1,28,1
86,2,2,1,19,1,23,1,86,2
83,2,1,1,46,1,1,1,83,2
102,3,2,1,58,2,1,1,102,3
173,4,3,1,149,3,0,1,173,4
33,1,1,1,33,1,3,1,16,1
48,1,2,1,29,1,0,1,48,1
46,1,1,1,18,1,0,1,46,1
34,1,1,1,34,1,4,1,21,1
165,4,3,1,13,1,18,1,165,4
82,2,2,1,46,1,6,1,82,2
22,1,0,1,22,1,0,1,6,1
50,1,1,1,4,1,2,1,50,1
65,2,1,1,47,1,1,1,65,2
34,1,1,1,34,1,1,1,26,1
42,1,1,1,7,1,1,1,42,1
59,2,2,1,21,1,13,1,59,2
71,2,2,1,27,1,6,1,71,2
60,2,1,1,16,1,2,1,60,2
63,2,1,1,44,1,1,1,63,2
48,1,1,1,48,1,1,1,33,1
68,2,1,1,4,1,6,1,68,2
93,2,2,1,47,1,1,1,93,2
74,2,2,1,18,1,19,1,74,2
30,1,1,1,28,1,1,1,30,1
53,2,1,1,44,1,0,1,53,2
132,3,2,1,31,1,6,1,132,3
34,1,1,1,34,1,0,1,3,1
33,1,1,1,27,1,0,1,33,1
52,2,1,1,45,1,2,1,52,2
48,1,1,1,48,1,1,1,40,1
225,5,10,1,9,1,23,1,225,5
135,3,3,1,30,1,10,1,135,3
39,1,1,1,39,1,0,1,11,1
35,1,1,1,35,1,0,1,6,1
165,4,4,1,57,2,9,1,165,4
32,1,0,1,32,1,0,1,7,1
48,1,1,1,48,1,1,1,33,1
29,1,1,1,29,1,0,1,10,1
69,2,2,1,33,1,5,1,69,2
37,1,1,1,37,1,0,1,29,1
50,1,1,1,32,1,5,1,50,1
67,2,1,1,64,2,0,1,67,2
23,1,0,1,21,1,0,1,23,1
163,4,1,1,35,1,0,1,163,4
173,4,4,1,161,4,1,1,173,4
175,4,1,1,50,1,1,1,175,4
80,2,1,1,36,1,4,1,80,2
28,1,0,1,28,1,1,1,14,1
31,1,1,1,31,1,4,1,24,1
46,1,1,1,44,1,1,1,46,1
64,2,2,1,30,1,6,1,64,2
67,2,2,1,14,1,19,1,67,2
57,2,2,1,23,1,13,1,57,2
132,3,3,1,20,1,12,1,132,3
72,2,2,1,18,1,18,1,72,2
49,1,2,1,49,1,0,1,32,1
94,2,2,1,56,2,1,1,94,2
68,2,1,1,38,1,3,1,68,2
55,2,1,1,15,1,10,1,55,2
72,2,2,1,3,1,12,1,72,2
80,2,3,1,4,1,17,1,80,2
55,2,0,1,34,1,0,1,55,2
171,4,4,1,171,4,1,1,170,4
36,1,1,1,36,1,1,1,22,1
15,1,0,1,15,1,0,1,10,1
64,2,1,1,39,1,2,1,64,2
75,2,2,1,3,1,6,1,75,2
52,2,1,1,37,1,0,1,52,2
79,2,2,1,15,1,5,1,79,2
39,1,1,1,39,1,0,1,30,1
163,4,3,1,163,4,0,1,158,4
50,1,1,1,29,1,4,1,50,1
60,2,1,1,31,1,3,1,60,2
73,2,1,1,39,1,1,1,73,2
79,2,2,1,21,1,2,1,79,2
45,1,1,1,33,1,2,1,45,1
31,1,1,1,31,1,3,1,25,1
25,1,1,1,21,1,0,1,25,1
25,1,1,1,4,1,0,1,25,1
82,2,3,1,20,1,1,1,82,2
77,2,2,1,18,1,1,1,77,2
35,1,1,1,35,1,1,1,30,1
45,1,1,1,42,1,2,1,45,1
66,2,1,1,45,1,0,1,66,2
181,4,3,1,107,3,3,1,181,4
32,1,1,1,30,1,1,1,32,1
48,1,1,1,38,1,3,1,48,1
48,1,1,1,48,1,1,1,41,1
50,1,1,1,32,1,3,1,50,1
28,1,1,1,28,1,1,1,28,1
44,1,1,1,44,1,0,1,32,1
96,2,1,1,35,1,1,1,96,2
157,4,1,1,33,1,2,1,157,4
86,2,2,1,18,1,4,1,86,2
62,2,1,1,29,1,6,1,62,2
38,1,1,1,25,1,3,1,38,1
57,2,1,1,57,2,0,1,49,1
38,1,1,1,37,1,0,1,38,1
55,2,2,1,19,1,8,1,55,2
63,2,1,1,42,1,2,1,63,2
42,1,1,1,42,1,0,1,35,1
165,4,4,1,76,2,8,1,165,4
34,1,1,1,34,1,0,1,33,1
17,1,0,1,17,1,1,1,14,1
100,3,2,1,14,1,7,1,100,3
72,2,1,1,45,1,0,1,72,2
43,1,1,1,43,1,0,1,26,1
48,1,1,1,42,1,1,1,48,1
37,1,0,1,37,1,0,1,28,1
27,1,1,1,27,1,0,1,24,1
57,2,1,1,40,1,1,1,57,2
64,2,1,1,55,2,0,1,64,2
